r102

capacity,speed
200,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
2505522916,801348,2502380,26,922,1859,30
6000337060,797569,2494354,10,839,1196,30
2403068942,801161,2494677,15,393,1184,30
2704680821,803564,2497096,0,328,1181,30
4807503674,803332,2495934,1,347,720,30
2562510208,802425,2503034,37,1061,1731,30
5567121739,804877,2498251,24,585,1189,30
2299600497,802202,2495840,12,556,1469,30
2537595271,804681,2495065,26,511,948,30
5567121494,805091,2498194,32,446,749,30
1640405560,801714,2502493,27,825,1349,30
5808598719,807588,2501233,17,1017,1970,30
5675751072,801921,2498765,1,515,1669,30
1116448989,804581,2498963,9,604,1030,30
2463727797,800814,2492937,29,606,1719,30
2552308119,804916,2495784,21,462,966,30
2411114355,801046,2492079,18,701,1590,30
3374678627,795027,2492848,15,1319,2110,30
2702742120,800246,2498241,14,551,865,30
5389588300,801473,2492569,35,551,1660,30
2528898826,804663,2496033,17,341,1011,30
2299617807,800946,2494161,12,547,928,30
6290466717,805111,2497631,4,487,1121,30
2428797731,803096,2496711,24,255,646,30
2400176702,801628,2495303,4,394,1151,30
2132634126,800137,2493568,5,666,1471,30
2699550407,807244,2496222,30,739,1127,30
5192379617,801467,2491447,5,761,1516,30
1169608889,795906,2491931,39,1295,1919,30
2699876492,805564,2495738,19,515,1118,30
2463526297,799598,2490884,21,842,1596,30
830984669,800383,2493241,13,777,1417,30
5616286478,802584,2493557,19,562,922,30
6290466709,806401,2498015,7,602,957,30
2561010970,799553,2496662,16,734,1510,30
5999844214,800273,2497969,14,496,1329,30
6359958727,804781,2501388,22,731,1239,30
2469789298,800453,2494453,22,656,1045,30
2505523047,802129,2501030,21,760,2041,30
1169593596,799104,2494889,12,677,1005,30
6647339735,801451,2496109,13,343,1092,30
2299617861,800912,2494326,16,571,1615,30
2409473269,801204,2494677,26,527,1332,30
2576600008,800824,2502398,12,1032,1354,30
5232900549,803432,2500494,34,577,907,30
2531767590,800696,2490607,12,953,1386,30
2407756393,800646,2494577,3,513,842,30
2505523037,801433,2502528,27,1052,1826,30
2407561642,800267,2491916,18,651,1374,30
2409704670,803388,2494204,20,484,837,30
6531598521,807942,2503015,15,1247,1578,30
2613104779,800681,2494294,12,576,1103,30
5559614308,799184,2493498,18,713,1897,30
2427761495,801206,2494646,27,404,1343,30
1169614336,800372,2489966,34,899,1564,30
2699876424,805407,2495806,12,424,1817,30
2408429393,801494,2490371,15,858,1402,30
5693598533,795920,2492546,11,1111,1802,30
1116458649,805067,2494783,9,556,1782,30
2702742119,800866,2497452,28,365,1573,30
1943410808,806202,2500840,30,961,1296,30
2458960410,804662,2495924,18,363,1002,30
4729093944,802035,2490800,6,810,1307,30
2425050860,799682,2495013,19,673,1342,30
6432132594,797995,2496269,3,672,1441,30
5131285280,800381,2494197,18,622,956,30
2703118446,801435,2492959,11,539,1436,30
1169596190,799819,2490037,25,955,1655,30
2458963395,805385,2495604,7,492,870,30
2407748597,800065,2494573,0,545,945,30
6894418112,802053,2489388,26,960,1766,30
1169616950,801225,2489183,36,1058,1778,30
2469780328,798676,2494560,16,690,1371,30
2364215062,806413,2501306,1,1004,1575,30
2535861839,803498,2498739,29,541,1180,30
2959075484,805107,2499044,8,704,1469,30
2428805605,801935,2496009,19,270,916,30
920047643,803412,2494354,20,355,829,30
2704680870,803558,2497056,2,173,667,30
6020941048,797207,2492965,30,927,1631,30
1169608849,799268,2496438,20,462,1034,30
2409480652,801242,2494323,19,512,1186,30
2364352931,804118,2500323,26,646,1227,30
4889565227,796309,2493401,24,979,1775,30
5389588295,801163,2492551,13,620,1325,30
4811663103,803182,2496073,24,220,648,30
6388671787,803823,2500441,25,585,1467,30
5179129482,801710,2499824,35,583,1393,30
6728673057,797389,2489011,35,1372,1967,30
1981097846,801085,2499055,19,386,760,30
5169911847,807391,2496093,35,753,1474,30
2573996630,802757,2504379,8,1154,1580,30
4889565047,797894,2493758,28,838,1750,30
5561200140,798745,2492960,23,854,1202,30
2408506444,803040,2495291,35,317,653,30
2573996751,801099,2503452,34,1026,1371,30
5189735898,807274,2501292,24,963,1362,30
2291907907,801197,2495110,14,523,1378,30
1169598118,797080,2488292,10,1409,2384,30
5140241367,803237,2500444,10,548,972,30
