c204

capacity,speed
700,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
2528898667,804801,2496598,40,501,3008,30
1836234261,805450,2497040,40,479,5078,30
2528898661,805696,2496849,40,566,4218,30
5773763285,805672,2496972,40,476,1994,30
1117085029,805782,2497306,40,553,2874,30
1117085049,805935,2497213,40,468,4325,30
1116415412,804630,2497016,40,441,1893,30
2533159842,804926,2496616,40,490,3478,30
2533191747,804576,2497173,40,435,3218,30
2528898834,804820,2496420,40,416,2671,30
2533191790,804500,2496661,40,430,2168,30
2959075499,805724,2496798,30,496,2187,30
2533191824,804571,2497130,20,335,1715,30
2528898774,804809,2496688,10,363,1611,30
2959075485,805691,2496783,10,528,3578,30
4336879752,804942,2496540,10,441,1974,30
1117084966,805830,2497301,10,583,2764,30
2533159860,804859,2496601,10,510,1833,30
2959062425,805903,2497454,10,512,2030,30
2533159836,804954,2496481,10,540,2022,30
4336879755,804987,2496629,10,468,3722,30
2533159923,804886,2496478,10,564,2040,30
2528898799,804574,2496685,10,384,2799,30
2533191798,804653,2497007,10,425,2558,30
2528898672,804502,2496680,10,416,1616,30
2533191691,804591,2497172,10,313,1804,30
1116415307,805724,2496979,10,527,1867,30
2533191759,805656,2497505,10,491,1686,30
2959075447,804977,2497422,10,493,1990,30
2528997076,805914,2497190,10,503,2892,30
2533191746,804614,2497264,10,464,3015,30
278660194,804961,2497494,10,443,2778,30
1117084979,805787,2497453,10,522,4139,30
2959075604,805957,2497460,10,466,2797,30
2623035747,798278,2493289,30,796,4520,30
5643323675,798272,2493295,30,765,3307,30
3799247052,797861,2493671,30,815,2504,30
5195200818,798093,2493457,30,894,3863,30
1169606512,798428,2493157,30,717,4127,30
3647363842,797188,2493557,30,893,2098,30
2623035737,798413,2493650,30,779,3917,30
6020941048,797207,2492965,30,974,2186,30
2703704151,798377,2493215,30,749,2506,30
3799255767,798249,2493333,30,901,3983,30
5643323643,798230,2493333,30,896,2728,30
3437641730,798436,2493167,30,741,2205,30
1169603589,798451,2493155,30,915,5161,30
4889565071,797849,2493682,30,883,4597,30
4889565079,797233,2492994,30,955,3976,30
6020941034,797246,2493071,30,955,4023,30
5195201526,798052,2493704,30,966,5045,30
1169598357,798587,2493306,30,906,2217,30
4889565072,797823,2493631,30,840,1903,30
4889565047,797894,2493758,30,876,3316,30
2623035731,797855,2493696,30,910,4657,30
2623035730,798409,2493541,30,800,3462,30
3799255760,798240,2493323,30,907,3278,30
4889565251,797177,2493567,10,969,3164,30
5178285422,805080,2501715,40,815,3700,30
2364352895,804546,2500733,40,686,4078,30
2364241975,805389,2501586,40,915,3905,30
5129130602,805098,2501772,40,884,4083,30
5176854897,805209,2501264,40,777,3462,30
2364352876,804488,2500883,40,747,3768,30
3016780637,804168,2501911,40,843,2077,30
2364346020,804950,2501712,40,901,2082,30
5129130567,804256,2501752,40,859,2140,30
5129130598,805054,2501794,40,844,2341,30
2364241986,805112,2501238,30,792,2193,30
6433491347,804082,2501771,30,769,2050,30
2364346076,804961,2501649,30,782,3143,30
2364346012,804961,2501637,30,888,2052,30
1943410705,804402,2500664,30,598,2038,30
1678156768,804141,2501864,30,841,3028,30
1678156788,804248,2501850,30,857,3042,30
2364241994,804943,2501543,30,758,2076,30
6433492069,804163,2501903,30,732,2055,30
6848874345,805232,2501532,20,821,2511,30
1943410952,804026,2501107,10,598,1987,30
1121499548,800726,2490864,40,890,5781,30
1169611458,801788,2491019,40,713,5151,30
5927179546,801798,2490960,40,683,3907,30
1169597059,801167,2491152,40,725,2150,30
4382954460,801134,2491151,40,823,3748,30
2531767609,801104,2490555,40,837,2574,30
6578866467,801427,2490644,40,866,2314,30
4382016973,801265,2491432,40,794,4660,30
5999844088,800951,2490859,40,750,1956,30
4382954490,801156,2491229,40,662,3098,30
4382017022,801258,2491470,40,745,2501,30
4382954505,801153,2491265,40,761,4576,30
5927179523,801789,2491011,40,798,2280,30
5927179519,801809,2491015,40,783,4054,30
2531767594,801361,2490507,40,915,2265,30
5248282796,801808,2491023,30,666,1983,30
294966493,801482,2490368,20,830,3873,30
1169604608,801450,2491341,20,768,2055,30
294966487,801294,2491239,10,798,3133,30
6578866471,801523,2490652,10,730,2300,30
1169609574,801187,2491231,10,672,2173,30
