rc105

capacity,speed
200,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
2463526297,799598,2490884,22,1012,1430,30
5223826147,800522,2490705,25,950,1615,30
2290904112,800271,2490468,10,877,1659,30
5223826152,800519,2490361,6,883,1753,30
2531767560,800390,2490207,15,944,1799,30
5865250238,799511,2490520,12,816,1229,30
2531767619,800440,2490514,15,882,1432,30
1121499506,800516,2490726,8,1009,2183,30
1169601648,800024,2490018,12,923,1414,30
5865250204,799825,2490208,2,909,1325,30
837171388,800452,2490355,11,1049,1807,30
1215713365,799760,2490113,30,979,1409,30
5693598301,796719,2491006,29,1028,1828,30
2557050050,796143,2490762,6,1109,1718,30
5693598302,796814,2491062,33,1034,1767,30
1121499518,796474,2491543,24,1226,2058,30
2557057139,796079,2491406,9,1350,2178,30
2557057143,795784,2491356,10,1233,1708,30
5693598555,796498,2491503,3,1259,2000,30
5693598296,796874,2491083,34,1281,1866,30
2540889567,797308,2491110,29,1054,1394,30
2544602012,798801,2496226,28,692,1283,30
2702742125,799862,2497424,1,467,1298,30
2458967909,805042,2495781,8,557,1289,30
2523058118,800237,2491639,5,798,1184,30
1169594100,797274,2492230,22,1177,1613,30
2685651567,800947,2494996,21,397,942,30
1169615517,801431,2489983,35,847,1215,30
2556905629,799615,2489359,29,1089,1895,30
1215713284,799766,2489826,10,915,1845,30
1236299464,803670,2498180,19,481,879,30
6388671787,803823,2500441,22,591,897,30
1169596022,798564,2492604,32,925,1758,30
2498544080,800082,2495000,15,588,989,30
2297471759,802505,2496058,28,309,855,30
6018598937,800069,2495239,25,677,1080,30
2364352911,804808,2500351,33,890,1445,30
5177209908,803302,2496138,31,309,898,30
6307789830,804827,2495479,23,636,1534,30
5778992328,805978,2495434,35,500,815,30
4813804988,803325,2496163,22,414,1305,30
2553916744,806042,2498299,9,694,1304,30
6517157824,802822,2495396,12,298,734,30
2299651901,804843,2496042,39,327,1145,30
2958627158,800306,2496445,14,470,838,30
2398034788,802623,2495230,28,304,1073,30
1169595582,800453,2492655,24,710,1231,30
2574000139,802150,2504786,2,1263,2009,30
2528889030,805856,2495168,29,680,1007,30
2406688764,801232,2494960,19,363,957,30
2540889627,797403,2491616,24,1114,2201,30
2407561636,799937,2492244,29,755,1088,30
6265111358,807863,2502189,18,1208,2091,30
1169612026,799151,2495128,6,795,1241,30
7019281421,803959,2502345,23,984,1741,30
2408506412,803043,2495245,12,410,1028,30
5291479368,800952,2500110,30,738,1161,30
6359958726,804849,2501390,22,960,1725,30
2709078052,799413,2492299,25,945,1897,30
5807247305,798222,2492859,23,847,1417,30
2409708240,803462,2494911,16,522,1675,30
1169594828,800387,2489864,8,1035,1442,30
2535192818,804579,2497579,23,510,1306,30
3316841261,802780,2493293,28,432,1044,30
2537975297,801624,2494657,30,619,1076,30
2407726297,800026,2495875,12,597,1011,30
1116457712,806581,2498018,25,875,1312,30
2508068075,801157,2500409,30,702,1884,30
5189735879,809026,2502104,7,1284,2288,30
5374298566,802960,2494535,12,357,664,30
2407748591,800685,2494172,34,599,1060,30
5710824350,806015,2495386,21,609,1547,30
2425050870,801104,2495045,33,518,1265,30
5781259590,802819,2506491,1,1312,2049,30
277664219,801214,2496704,8,264,903,30
2698123251,803518,2497537,3,278,777,30
1169594446,799253,2493824,22,775,1695,30
2462500050,800511,2494441,10,528,1053,30
2701105201,801210,2497978,35,441,1215,30
2699876491,805628,2495717,23,716,1565,30
2533193646,805004,2498064,17,697,1100,30
5179594950,800315,2495395,34,592,1280,30
2505523035,800930,2501006,21,624,1179,30
294966761,801969,2489532,6,914,1366,30
2958627142,800637,2496653,16,386,1090,30
4382954506,801001,2491306,8,911,1827,30
837171437,799873,2490023,28,983,1541,30
2428194145,800778,2493815,5,716,1488,30
2408488816,802832,2495151,38,395,714,30
6520453266,805440,2495584,11,468,980,30
5567121742,805035,2498268,13,475,1320,30
5356534711,804663,2495859,13,482,791,30
1169594162,799412,2489290,12,1206,2066,30
2553916728,805688,2498511,15,779,1329,30
1169612664,800177,2490033,17,972,1303,30
2364352869,804788,2500703,31,832,1161,30
6848874130,806480,2501402,2,966,1311,30
310170646,801194,2490856,12,736,1520,30
2433364033,801523,2493440,36,487,935,30
2613104748,800828,2492998,26,723,1047,30
