c203

capacity,speed
700,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
1117084966,805830,2497301,40,428,4940,30
5773763285,805672,2496972,40,454,2410,30
1117085029,805782,2497306,40,606,1974,30
2533191747,804576,2497173,40,378,2117,30
2959062425,805903,2497454,40,487,4370,30
2533191759,805656,2497505,40,497,2081,30
2533191824,804571,2497130,40,372,1704,30
2528898834,804820,2496420,40,450,1961,30
1116415322,804579,2497216,40,398,1796,30
1116415323,805946,2497140,40,590,4232,30
2528898661,805696,2496849,40,531,2374,30
2959075461,804806,2497093,30,454,3594,30
2528898757,804518,2496682,30,369,2947,30
1116415532,804559,2497027,30,397,3897,30
4336879752,804942,2496540,30,411,1694,30
1117084979,805787,2497453,30,533,3554,30
2528898672,804502,2496680,30,386,4005,30
278660194,804961,2497494,30,386,3607,30
1116415307,805724,2496979,20,444,2435,30
4336879753,805005,2496555,10,458,3667,30
2959075499,805724,2496798,10,595,3318,30
2959075485,805691,2496783,10,439,1619,30
4889565071,797849,2493682,40,879,4630,30
4889565090,797290,2493031,40,992,3338,30
3647363842,797188,2493557,40,890,2693,30
6020941048,797207,2492965,40,1021,3841,30
6020941034,797246,2493071,40,918,3866,30
5643323642,798239,2493343,40,907,2167,30
5643323643,798230,2493333,40,761,4931,30
3799247052,797861,2493671,40,843,2181,30
5643323684,798203,2493376,40,870,2076,30
5643323712,797815,2493733,30,762,2280,30
4889565080,797246,2492983,30,858,3829,30
5369815717,798405,2493132,30,742,1996,30
2623035730,798409,2493541,20,795,2089,30
1169603589,798451,2493155,20,725,2185,30
2623035731,797855,2493696,20,765,2759,30
2423998378,798581,2493025,20,890,2977,30
6020941041,797318,2493063,20,1037,4236,30
5369959305,797826,2493604,10,980,2059,30
3799255760,798240,2493323,10,939,2871,30
6000019141,798408,2493174,10,823,3203,30
5195201527,798215,2493668,10,926,4166,30
2623035747,798278,2493289,10,887,2273,30
1169598357,798587,2493306,10,860,4282,30
4889565072,797823,2493631,10,862,2131,30
4889565251,797177,2493567,10,860,2339,30
3437641730,798436,2493167,10,720,2118,30
3799255767,798249,2493333,10,771,4581,30
6020941028,797317,2493085,10,982,2810,30
4889565048,797867,2493685,10,779,2072,30
5369959618,797978,2493586,10,930,2142,30
4889565091,797278,2493043,10,998,2222,30
2423998337,798443,2493146,10,799,2993,30
6433492069,804163,2501903,40,801,2332,30
6848874344,805285,2501302,40,739,3503,30
2364241986,805112,2501238,40,840,2212,30
6778994065,804839,2500998,40,736,2740,30
2364346026,804219,2502000,40,843,3300,30
1678156768,804141,2501864,40,768,2742,30
2364352904,804358,2500828,40,630,2137,30
6359958714,804702,2501074,40,775,3359,30
3016780647,804138,2501928,40,741,4014,30
2364346099,805012,2501804,40,831,3036,30
2364346012,804961,2501637,40,883,2489,30
2364346076,804961,2501649,40,852,2355,30
2364346055,804959,2501707,40,836,2726,30
1943410885,804846,2500901,40,793,4595,30
2364346008,805002,2501807,20,786,4851,30
2364352872,804855,2500803,20,783,2822,30
1678156788,804248,2501850,20,826,2371,30
5129130602,805098,2501772,20,872,3749,30
2364241975,805389,2501586,20,787,2140,30
3016780637,804168,2501911,20,721,2050,30
2364352876,804488,2500883,10,703,3338,30
2364241994,804943,2501543,10,813,2844,30
2539268994,801447,2491316,40,713,2030,30
1927123300,801263,2491438,40,685,4441,30
2531767589,801430,2490531,40,867,4078,30
5192379617,801467,2491447,40,654,2583,30
2531767594,801361,2490507,40,921,2235,30
6578866467,801427,2490644,40,895,1947,30
4382954505,801153,2491265,40,757,2074,30
4382954490,801156,2491229,40,710,1855,30
4382017022,801258,2491470,30,724,2249,30
5999844094,800960,2490813,30,785,2141,30
4382016909,801185,2491315,30,775,5367,30
2408429393,801494,2490371,30,828,3321,30
1169593514,801404,2490343,30,931,2979,30
1169604608,801450,2491341,30,783,2389,30
2531767620,801371,2490469,30,877,3296,30
5927179536,801729,2491005,30,750,3307,30
294966487,801294,2491239,20,716,2578,30
2531767618,801062,2490737,20,821,3787,30
310170659,800990,2490719,20,843,2829,30
5192382137,801939,2491026,20,746,1952,30
2531767609,801104,2490555,20,819,4277,30
4382016976,801181,2491429,20,688,1906,30
4376915369,801205,2491317,20,740,2186,30
