r104

capacity,speed
200,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
6578866471,801523,2490652,1,765,1279,30
1116458617,804668,2495877,8,382,686,30
2423992222,799680,2493399,29,697,1367,30
2420872112,800111,2493443,30,665,1466,30
1121499523,800867,2490852,17,785,1203,30
2562515511,802267,2503255,4,942,1836,30
2428194153,800717,2493751,10,593,1293,30
5131285265,800359,2494348,23,584,1091,30
2411120906,801648,2492575,37,604,914,30
2528898805,804753,2496018,26,481,1150,30
2469789312,800451,2494444,9,509,1293,30
5305266895,806057,2493703,34,810,1525,30
5369959618,797978,2493586,11,834,1252,30
2457643645,801556,2495709,11,387,939,30
1673431902,800629,2496831,23,516,898,30
2425050839,801054,2495042,24,368,953,30
2299617854,801147,2494215,34,468,1123,30
2698482325,805339,2495681,1,474,1141,30
6290466711,807219,2497831,14,879,1586,30
2299624592,800443,2494601,21,664,1457,30
5173028198,807694,2502693,38,1077,1536,30
1169610276,800657,2489746,26,874,1422,30
2433356690,800867,2494352,10,521,962,30
4811672230,803314,2496244,19,204,1189,30
5356534711,804663,2495859,39,347,961,30
2973574012,807201,2498289,30,794,1746,30
1116457477,806609,2498017,10,817,1292,30
2702742059,800546,2497299,13,405,1453,30
1169594503,799144,2495326,23,512,1318,30
2505516005,800585,2501296,0,808,1465,30
4337209492,807553,2496007,19,770,1139,30
2457586751,797218,2492280,29,936,1700,30
2500290546,802917,2494509,29,353,964,30
4889565093,796963,2493333,12,981,1704,30
2299600529,801853,2495826,0,531,933,30
2531763022,800666,2491669,6,805,1310,30
2508090931,803255,2499709,20,576,1413,30
1768207260,799619,2495988,36,445,1492,30
6848874120,806484,2501030,19,902,1420,30
2508090900,801506,2499289,22,523,1424,30
2562508026,802518,2503538,24,1046,1790,30
5176855545,805932,2501077,10,865,1668,30
1931994712,803825,2495987,10,435,1489,30
2423992259,799673,2493403,26,767,1643,30
4889565054,797512,2493277,13,1012,2001,30
5179092316,803060,2497799,29,220,707,30
2613109663,800986,2494933,32,402,1026,30
2505522947,801550,2500385,17,668,1389,30
1236299338,801750,2498281,13,406,1141,30
1927149715,800020,2494157,17,590,1123,30
1169612965,796921,2491478,24,964,1725,30
5567121458,803607,2499033,19,379,818,30
2411100299,802978,2493248,37,491,876,30
5192382202,802074,2490504,14,809,1240,30
279961532,809522,2501739,6,1330,1780,30
1236299315,802052,2497237,21,274,1605,30
2507909027,800699,2494472,12,498,921,30
5865250244,799573,2490658,20,920,1597,30
2184437918,807671,2496108,28,808,1199,30
5927179069,801954,2490722,24,723,1107,30
2703118466,801198,2493076,26,729,1338,30
2540898339,794785,2492555,19,1210,2003,30
5179534495,803016,2495784,39,328,1020,30
2703992925,801373,2506408,11,1187,1776,30
6520467883,806582,2495605,36,550,1147,30
2420580029,799640,2494316,27,572,957,30
2398034793,804533,2495967,8,561,1345,30
1214408446,799267,2489855,23,1011,1424,30
5140241213,802274,2500407,39,579,1497,30
4731709361,802186,2490113,33,802,1599,30
2411100305,802565,2493762,1,542,1199,30
2537771636,806026,2495670,32,491,1166,30
2540896406,796650,2491283,0,1285,2340,30
1169615211,799043,2494521,6,738,1539,30
2542607104,802544,2491294,6,643,1070,30
5212671517,795153,2491088,32,1293,1657,30
3352524945,802905,2490651,24,726,1149,30
2409719695,799999,2491105,9,796,1112,30
2403175289,800775,2493648,39,649,1510,30
2423992248,799254,2493413,6,895,1608,30
2406688762,801142,2494736,9,520,1599,30
5358177306,804689,2494982,29,500,931,30
1943411060,804500,2501416,3,703,1089,30
278660512,801749,2495863,17,213,518,30
3352573826,802784,2490840,24,769,1401,30
2289550239,796434,2490313,10,1210,1560,30
2500304556,800957,2495087,1,386,1064,30
1169604335,801062,2489899,35,806,1328,30
2408476469,802689,2495762,24,200,1176,30
4889565090,797290,2493031,27,901,1786,30
4802241932,802914,2495517,34,341,874,30
2544659579,799875,2496601,17,600,1271,30
5356621157,804879,2495053,10,416,906,30
5405528368,802345,2492083,22,666,1399,30
5369959305,797826,2493604,28,867,1588,30
2132634186,801227,2496735,22,278,863,30
5173028356,807595,2502170,27,1207,1575,30
296024714,803775,2493762,5,599,1236,30
2132634164,801080,2495489,25,584,1563,30
5212670498,794905,2491922,14,1373,1677,30
