c205

capacity,speed
700,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
1116415412,804630,2497016,40,323,2291,30
1117085049,805935,2497213,40,584,1871,30
2528898667,804801,2496598,40,513,2115,30
2533191746,804614,2497264,40,358,2713,30
2959062425,805903,2497454,40,561,1655,30
2533191691,804591,2497172,40,455,4438,30
2533159842,804926,2496616,30,416,4780,30
2533191679,804516,2496661,30,467,2869,30
1117084966,805830,2497301,30,563,3143,30
2528898799,804574,2496685,30,436,1804,30
2533159869,804828,2496365,30,381,1920,30
2528997076,805914,2497190,30,541,2697,30
4336879753,805005,2496555,20,521,3547,30
1116415322,804579,2497216,20,452,3783,30
2533191798,804653,2497007,20,299,1804,30
4336879755,804987,2496629,20,538,1849,30
2959075499,805724,2496798,20,578,2066,30
1836234261,805450,2497040,20,499,2129,30
2959075519,804871,2497411,20,378,1815,30
4336879752,804942,2496540,20,548,2284,30
1116415172,805699,2496920,20,425,4394,30
1116415406,805903,2497178,20,538,2163,30
5773763285,805672,2496972,20,414,2777,30
1116415323,805946,2497140,20,490,3294,30
1116415555,804544,2497029,20,456,3114,30
278660194,804961,2497494,20,412,3723,30
5369959565,797915,2493641,40,876,3089,30
5369959564,797888,2493739,40,890,5732,30
1169606512,798428,2493157,40,802,3236,30
4889565048,797867,2493685,40,837,3741,30
4889565079,797233,2492994,40,896,3911,30
5369815717,798405,2493132,40,814,2062,30
6020941048,797207,2492965,40,1022,3581,30
2423998378,798581,2493025,30,924,3383,30
6000019140,798415,2493183,30,728,3583,30
1169604069,798484,2493190,30,861,2078,30
3647365199,797183,2493574,30,860,2300,30
2423998338,798484,2493112,30,772,2910,30
6020941055,797273,2492958,30,935,2405,30
1169598357,798587,2493306,30,745,3769,30
4889565071,797849,2493682,30,936,3606,30
3647363842,797188,2493557,20,907,2168,30
6020941041,797318,2493063,20,1025,4216,30
2623035730,798409,2493541,20,921,3253,30
3799255760,798240,2493323,10,919,4475,30
5643323684,798203,2493376,10,824,4692,30
5195200819,798104,2493469,10,823,2179,30
3437641730,798436,2493167,10,770,2288,30
3647363887,797195,2493564,10,908,4283,30
5369959305,797826,2493604,10,953,2890,30
6020941034,797246,2493071,10,862,2477,30
5643323643,798230,2493333,10,767,2628,30
3799247052,797861,2493671,10,773,2054,30
4889565091,797278,2493043,10,1039,2647,30
5195201526,798052,2493704,10,865,2940,30
2623035731,797855,2493696,10,823,4298,30
4382016976,801181,2491429,40,774,2295,30
662290548,800943,2490858,40,829,3525,30
5999844094,800960,2490813,40,858,3497,30
1169593514,801404,2490343,40,886,2609,30
4382016909,801185,2491315,40,698,3210,30
5927179507,801865,2491023,40,681,2824,30
2531767618,801062,2490737,40,837,2120,30
5927179546,801798,2490960,40,767,2547,30
4382016938,801273,2491390,40,734,3014,30
6578866467,801427,2490644,40,796,4424,30
6578866471,801523,2490652,30,742,2908,30
4376915369,801205,2491317,30,697,2511,30
4382017022,801258,2491470,30,711,3833,30
2539268994,801447,2491316,30,666,3775,30
2408429393,801494,2490371,30,818,3056,30
2531767609,801104,2490555,30,750,1953,30
5192379617,801467,2491447,20,810,2244,30
5927179514,801802,2491074,20,805,2174,30
2531767589,801430,2490531,20,854,2255,30
1169604608,801450,2491341,20,651,1913,30
4382954460,801134,2491151,20,695,4325,30
4382016935,801255,2491399,10,726,1932,30
5248282796,801808,2491023,10,727,3560,30
3810877451,804991,2501766,40,748,2007,30
1678156788,804248,2501850,40,856,4842,30
1943410705,804402,2500664,40,761,2090,30
2364346076,804961,2501649,40,778,2778,30
2364346008,805002,2501807,40,799,2166,30
5178285425,805088,2501722,40,918,2845,30
6848874344,805285,2501302,40,886,3297,30
2364346026,804219,2502000,40,867,2182,30
1943410885,804846,2500901,30,758,4040,30
3810877452,804982,2501771,30,760,2998,30
2364346099,805012,2501804,30,896,2177,30
2364352876,804488,2500883,30,714,2081,30
2364346031,804917,2501636,30,743,2162,30
2364352929,804324,2500957,30,805,3613,30
3016780637,804168,2501911,30,743,4278,30
2364346052,804942,2501557,30,819,2837,30
5129130567,804256,2501752,30,837,5013,30
2364241980,804997,2501290,30,893,3437,30
2364241975,805389,2501586,30,817,3087,30
6359958712,804802,2501028,30,856,3446,30
6848874345,805232,2501532,20,832,2509,30
