c101

capacity,speed
200,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
5777506024,806661,2502085,30,983,1438,30
5777506014,806733,2501945,30,1123,2320,30
6848874212,806621,2501361,30,961,1629,30
6848874190,806608,2501353,30,928,1691,30
6848874205,806531,2501375,10,886,1317,30
6848874187,806586,2501337,10,960,1395,30
3738251545,806899,2502078,10,1033,1941,30
5189735883,806981,2501102,10,1037,2051,30
3738253303,806811,2502304,10,1017,1465,30
2317013987,807395,2501771,10,1095,1856,30
5777506023,806724,2502087,10,1105,1982,30
5777506704,806532,2502081,10,1058,1429,30
1169593590,798850,2495999,20,729,1777,30
4889417410,797941,2495555,20,761,1245,30
5567304373,798473,2495576,10,692,1980,30
5243377563,798188,2496088,10,585,1575,30
1768207201,798735,2495735,10,591,1594,30
5567304367,798418,2496380,10,524,1547,30
1768207358,798728,2496345,10,471,1443,30
5369959795,798264,2496194,10,701,1163,30
6432132592,797728,2496131,10,714,1418,30
2472120806,798731,2496937,10,598,1025,30
6020940640,797927,2495510,10,738,1322,30
5226662711,798297,2495291,10,687,1287,30
4889417407,797886,2495913,10,676,1152,30
5567304369,798429,2495934,10,553,1653,30
5369959781,798258,2496386,10,601,1506,30
5567304370,798399,2495933,10,666,1611,30
4889417412,797869,2495912,10,702,1111,30
4889417401,797675,2495931,10,752,1208,30
3624956653,806595,2494169,30,736,1304,30
3627937279,806621,2494365,30,823,1508,30
5281881065,806272,2494100,30,668,1545,30
3627937204,806676,2493835,20,812,1654,30
3624956844,806513,2494261,20,716,1154,30
278376552,805878,2494489,20,611,1591,30
3624956842,806548,2494262,20,813,1204,30
5305062690,806677,2493811,10,740,1092,30
2537806930,805475,2494094,10,622,1357,30
2537806946,805900,2494501,10,660,1064,30
2703898464,800668,2498930,30,572,1232,30
2703898468,800667,2498969,30,400,1602,30
277486228,801200,2498617,30,393,825,30
2703874309,800824,2499145,30,586,1566,30
2508090915,801742,2499054,30,412,1708,30
5179129423,801727,2499034,10,552,1189,30
2703862971,800750,2499107,10,506,1327,30
1943410433,801032,2499331,10,460,1219,30
5179129445,801677,2499034,10,389,825,30
2703898467,800596,2498967,10,464,1124,30
1169611132,800745,2490338,30,959,2306,30
1169593814,800999,2489750,30,1004,1644,30
1169605051,800434,2490115,30,829,1307,30
1169610090,801089,2489600,20,852,2061,30
3969501394,801030,2490546,20,779,1203,30
6917077637,801724,2490423,20,902,1704,30
2531767618,801062,2490737,20,845,1332,30
1169612485,801564,2490143,10,927,1390,30
1169614210,800436,2490123,10,945,1668,30
5223826161,800546,2490462,10,802,1253,30
5806331805,797283,2491648,30,921,1470,30
5806331810,797385,2491588,30,1069,1471,30
5806332411,797298,2491714,30,1023,1810,30
4889565090,797290,2493031,30,909,1972,30
5806332409,797328,2491621,30,981,2313,30
5369959949,797191,2491739,10,970,1840,30
5806332418,797234,2491689,10,1108,1594,30
4889565079,797233,2492994,10,1048,2027,30
2496223985,796578,2492313,10,1006,2033,30
4889565057,796876,2492571,10,939,1673,30
5567121792,805676,2498586,30,495,925,30
6290466709,806401,2498015,30,670,1140,30
2553916761,806124,2498326,20,691,1409,30
2533191690,805382,2498129,20,605,1651,30
2550322701,805644,2498476,20,540,1012,30
2533191763,805389,2498151,20,639,1392,30
1116448582,805984,2498293,20,564,1061,30
2553916746,805747,2498475,20,627,1121,30
2550490840,806438,2498023,10,737,1589,30
2550450268,806382,2497957,10,535,1304,30
4337209510,807172,2495931,30,778,1392,30
2699550407,807244,2496222,30,841,1217,30
2184437918,807671,2496108,30,716,1552,30
2184437904,807463,2495846,30,641,1128,30
5169912246,807643,2495999,20,815,1413,30
2699550290,807677,2496334,20,775,1419,30
5169912254,807579,2495990,10,705,1895,30
2528997022,807612,2496111,10,825,1556,30
1116415308,806726,2496572,10,683,2099,30
1116415533,807161,2495521,10,715,1187,30
5141561035,803348,2500392,30,669,1124,30
5140241358,803291,2500366,20,677,1085,30
2508090903,803247,2499981,20,673,1133,30
2508090902,803194,2500046,20,620,2156,30
5179129517,803838,2500402,20,631,1406,30
5141560596,803327,2500032,20,537,2049,30
5232900549,803432,2500494,20,720,1219,30
5141561037,803325,2500300,20,657,1855,30
5232900529,803442,2500545,20,593,1024,30
5141561036,803323,2500258,10,636,1154,30
