rc205

capacity,speed
1000,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
1169595574,799892,2489931,25,997,2177,30
1215713365,799760,2490113,10,888,2169,30
1169595458,800188,2490114,7,1132,3004,30
1169596190,799819,2490037,18,967,3406,30
5170027850,800027,2491047,19,995,5457,30
1169596271,800182,2490056,20,938,2934,30
5865250264,799519,2490505,8,1070,2305,30
2531767561,800282,2490342,24,876,3628,30
1169618002,800185,2490073,21,880,2926,30
1121499448,800429,2490732,37,992,2474,30
5223826152,800519,2490361,34,982,5451,30
4850176520,800420,2490823,25,807,2062,30
5223826147,800522,2490705,18,803,2726,30
1169607761,800101,2490123,36,861,3617,30
5693598550,796421,2491523,0,1316,2383,30
1169597906,796530,2490352,3,1178,5080,30
2557071965,796035,2491531,13,1384,2812,30
1169596392,796532,2490366,9,1081,2183,30
2557050050,796143,2490762,20,1276,5011,30
5693598575,796810,2490987,10,1185,3760,30
2557057143,795784,2491356,7,1303,4634,30
2557057114,795809,2491365,32,1227,3104,30
1673429674,800408,2496233,3,522,3468,30
2959075540,806198,2497277,17,697,3009,30
2508068093,801211,2500391,8,681,3207,30
1169614228,799053,2495283,15,676,3119,30
1236299334,801241,2497502,5,205,1990,30
2476511391,801882,2495772,32,610,3411,30
5173029159,808102,2502669,6,1298,3732,30
1117053967,799398,2497971,12,648,3178,30
6647339735,801451,2496109,11,243,1744,30
2402099934,801256,2494328,8,393,1754,30
2407561606,799902,2491983,35,972,4274,30
3647415365,797483,2494016,8,817,2086,30
2533198992,804652,2497737,21,531,1817,30
2184437924,807680,2496141,10,627,2941,30
5358385769,804517,2495457,38,546,2022,30
4805962872,802938,2495124,21,456,2553,30
2701105203,801217,2498150,0,483,1575,30
2556890262,797090,2489040,31,1504,5350,30
6020940634,797885,2495553,2,721,2524,30
2406688759,801144,2495013,13,570,1905,30
2505516132,801416,2502869,38,882,2350,30
6848874265,804503,2501282,29,948,2216,30
5445976846,801232,2496945,31,284,3062,30
2573990999,802562,2504194,36,1250,2780,30
1117084994,806123,2498495,22,823,2363,30
2364916425,803321,2498933,36,670,2168,30
2408506497,803046,2495320,21,484,1632,30
2423992290,799543,2493464,29,663,2523,30
5141561040,803405,2500284,36,592,2392,30
6524952455,801727,2505081,21,1273,2834,30
2553916761,806124,2498326,15,691,2937,30
3960222899,808938,2502422,0,1438,2907,30
2959075531,806542,2496950,39,785,2143,30
2508061902,801473,2499654,31,550,3016,30
1222744174,798347,2489613,1,1067,2940,30
2758919196,804769,2504777,25,1397,2986,30
5219367535,796495,2489181,15,1475,2689,30
2533191759,805656,2497505,6,646,3222,30
1768207611,800204,2497312,29,299,2517,30
2562515582,802186,2503648,6,1082,2983,30
6872450075,807595,2498586,20,878,3472,30
2958627212,800451,2495865,9,545,3088,30
2469780330,798674,2494551,31,661,3603,30
2398034788,802623,2495230,4,464,1930,30
2540889581,797557,2491210,23,1150,5572,30
5179677546,799425,2495001,20,661,3244,30
1169604746,798815,2493542,18,668,3612,30
5169912244,807689,2495955,8,698,3070,30
2409719693,800597,2492860,25,716,1854,30
5243377620,796898,2494411,25,1032,4424,30
2508061898,801500,2499605,10,710,2930,30
5567121739,804877,2498251,13,590,3958,30
2709078039,799631,2492259,22,866,2636,30
6917077955,802155,2491507,3,894,4736,30
2643548376,802696,2490005,5,1027,4860,30
3645586241,803133,2491872,12,606,2308,30
2132634165,800612,2493159,12,655,2055,30
662290922,804532,2503173,27,1161,4251,30
2533193660,804868,2498178,36,608,3952,30
6533296482,801854,2505040,18,1207,2747,30
2702590997,801201,2498182,38,583,2081,30
1943410705,804402,2500664,11,745,2732,30
2537526710,802205,2493246,27,622,4518,30
2695165199,799182,2496167,35,491,3531,30
2539269026,801747,2493256,17,634,1803,30
2709078139,799605,2492225,3,895,4106,30
5212671109,795562,2489469,14,1353,5514,30
2550450255,806535,2498384,27,845,2058,30
2508027085,800090,2494229,15,621,2178,30
2523058118,800237,2491639,28,867,2018,30
2703874367,800754,2498989,31,534,4236,30
2508090888,802304,2500388,13,733,2628,30
2702742119,800866,2497452,25,257,1419,30
5999843976,800238,2496172,23,559,2130,30
5232900486,802768,2500578,14,622,4205,30
2456381169,802395,2495223,25,230,1332,30
2299647821,806286,2496929,29,657,3388,30
5616286455,802658,2493607,11,561,3760,30
