rc202

capacity,speed
1000,10

osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
5178935608,802434,2496828,0,0,1000000,0
1169603899,800077,2490088,12,1029,5675,30
5223826498,800191,2490152,5,1131,2482,30
1215713374,799705,2490189,20,861,4444,30
1169595574,799892,2489931,2,1000,3844,30
2531767555,800341,2490745,19,983,3172,30
5223826155,800434,2490651,39,855,2003,30
1121499537,800120,2490947,31,1002,3460,30
2531767572,800303,2490671,18,930,3332,30
1215713437,800181,2490049,5,912,3714,30
3796979289,796781,2491036,24,1133,2316,30
5806331849,796639,2490664,8,1060,2797,30
2557057139,796079,2491406,9,1279,3969,30
1169604270,796641,2490659,27,1047,5053,30
5693598550,796421,2491523,10,1331,4320,30
2557057118,796044,2491505,3,1230,2881,30
1169612594,796414,2490392,13,1128,2328,30
2289550239,796434,2490313,19,1154,2420,30
2557057114,795809,2491365,22,1189,4246,30
2540896428,795925,2490732,18,1093,4312,30
2557050014,796253,2490684,7,1227,3477,30
2557071982,796002,2491520,28,1117,2676,30
5693598441,796619,2490651,32,1102,4394,30
1169597476,798888,2494943,38,759,2047,30
2562510198,801659,2503391,27,1033,2412,30
1169613318,796982,2491338,18,960,2287,30
5604256037,802963,2493803,9,703,3975,30
2472120814,799217,2497229,19,586,1968,30
1169613187,795964,2491757,10,1243,3226,30
2364441092,804210,2498235,30,2296,5682,30
2531930214,804314,2494140,30,726,2896,30
2704680915,803408,2497136,22,305,2568,30
5189736151,808173,2501682,10,1017,3943,30
2703874318,800835,2499188,9,567,2241,30
2557044291,795811,2488842,34,1569,5234,30
1169608571,798574,2492585,32,808,2718,30
2408476545,802825,2495332,16,427,1887,30
2550463235,807133,2498526,16,889,3239,30
5194055713,807005,2496332,4,747,1971,30
3832627535,797535,2490946,36,1247,2966,30
2500292428,803402,2494321,16,627,2039,30
1116458633,804648,2495424,18,437,1707,30
4526106513,804947,2501425,0,728,2954,30
2537595247,804421,2495193,5,444,1857,30
6848874100,806214,2501062,34,847,2258,30
662292196,803378,2505865,6,1454,4136,30
3116674864,803091,2491922,18,682,2947,30
6612639629,796256,2488928,17,1489,3190,30
5240883420,807267,2501513,6,1037,3866,30
2408439699,802226,2490118,7,735,3996,30
1116448687,806283,2498117,38,722,2234,30
2408476403,802850,2495641,30,378,3341,30
2540889587,797306,2491171,19,969,3282,30
2420580029,799640,2494316,4,611,2109,30
2425146577,800246,2495780,23,549,2030,30
1169608889,795906,2491931,17,1224,2627,30
1116458630,804873,2495050,21,497,1921,30
1768207328,798767,2496250,39,581,2142,30
2959062426,804935,2499033,28,657,1897,30
2407726260,800233,2495871,32,471,2175,30
2553922198,806754,2498400,12,630,2109,30
5212671432,795283,2490407,12,1860,5696,30
5164226697,808515,2502249,2,1099,2650,30
6848874201,806486,2501191,31,860,2351,30
2562510143,802455,2503078,16,1011,2557,30
2533191678,805108,2497192,28,450,1818,30
2540904917,797055,2489279,22,1226,2803,30
5173029315,807931,2502703,0,1291,2895,30
2550490929,806200,2498476,13,711,3638,30
2958627095,800792,2496397,26,508,3897,30
1169600745,799235,2495130,15,760,3564,30
2623035731,797855,2493696,28,1010,4466,30
2703968421,800308,2498751,35,496,5136,30
5865250275,799452,2490546,34,834,3537,30
3357426803,801690,2490958,10,826,3892,30
2427779715,800795,2496311,25,531,1934,30
2500290546,802917,2494509,3,422,1810,30
2408476516,802810,2495316,4,322,2939,30
2427789262,801851,2496254,7,391,2627,30
2411114391,800850,2492307,9,835,2839,30
277486218,801053,2499257,35,787,4300,30
2420850602,801169,2493112,22,504,2526,30
5843414457,797575,2487769,27,1419,4149,30
5806331839,797526,2491516,29,1079,4588,30
1117026516,799858,2498288,26,719,4157,30
2557050048,796155,2490726,33,1338,4140,30
6020941048,797207,2492965,19,1015,2090,30
2428194144,799954,2493707,3,653,1843,30
2423992189,799805,2493801,11,841,2336,30
2623035751,799280,2493439,21,864,2199,30
1942982769,804203,2501975,3,692,2883,30
2399009555,801364,2494642,28,519,3429,30
6581173845,797563,2493329,34,894,5092,30
662290610,802949,2493266,18,549,3001,30
5205410901,802345,2492076,36,713,1771,30
5195201523,797739,2493072,17,1090,3851,30
2409492623,801788,2489974,12,984,3488,30
2505523014,801615,2502261,38,1002,2398,30
3374664392,795071,2492725,19,1431,3978,30
2184437892,807207,2495287,13,767,2296,30
2458770639,798259,2488253,0,1551,4453,30
